week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
7,2023101900,1027,Jamal Agnew,JAX,NO,C,13,OUT,15:00,1,2,83.3333257617764,58.1500015258789,7.30999994277954
7,2023101900,2880,Michael Thomas,NO,JAX,I,5,OUT,07:04,2,2,83.33208423458991,93.0599975585938,40.3600006103516
7,2023102200,1478,Amon-Ra St. Brown,DET,BAL,C,9,CROSS,07:05,1,2,82.12204956733378,52.4099998474121,13.6899995803833
7,2023102200,1874,Sam LaPorta,DET,BAL,C,7,OUT,01:37,1,2,83.33112524083623,50.0400009155273,45.2999992370605
7,2023102200,2420,Jahmyr Gibbs,DET,BAL,I,3,ANGLE,09:46,2,2,79.6719334338532,107.180000305176,25.9300003051758
7,2023102200,2671,Jameson Williams,DET,BAL,I,10,HITCH,06:43,2,2,74.49406197829435,71.4800033569336,46.9500007629395
7,2023102200,4028,Amon-Ra St. Brown,DET,BAL,C,6,OUT,02:17,4,2,83.32782331984093,59.060001373291,9.05000019073486
7,2023102201,2857,Jakobi Meyers,LV,CHI,I,11,GO,04:04,1,2,83.32846320403384,74.0100021362305,51.939998626709
7,2023102201,2960,Jakobi Meyers,LV,CHI,C,4,SLANT,02:05,3,2,83.12456565043533,63.1399993896484,11.1300001144409
7,2023102201,3005,Davante Adams,LV,CHI,I,21,POST,00:45,2,2,83.12679372616286,53.0699996948242,19.5200004577637
7,2023102202,3824,Amari Cooper,CLE,IND,I,15,HITCH,11:18,2,2,83.33306827038257,42.5,9.64000034332275
7,2023102202,3858,Amari Cooper,CLE,IND,IN,45,GO,11:14,3,3,90.77687764201707,15.7399997711182,14.6000003814697
7,2023102202,62,Jerome Ford,CLE,IND,I,3,OUT,14:55,1,2,83.33333333333047,82.379997253418,19.5200004577637
7,2023102203,1208,Stefon Diggs,BUF,NE,I,25,CORNER,10:43,3,2,83.13830735415658,69.1600036621094,52.2400016784668
7,2023102203,2729,Dalton Kincaid,BUF,NE,C,5,ANGLE,01:11,3,2,82.50357413731167,55.4799995422363,34.1800003051758
7,2023102203,291,Dawson Knox,BUF,NE,IN,22,CORNER,09:55,1,2,83.33262945235856,49.0800018310547,8.61999988555908
7,2023102203,4129,Stefon Diggs,BUF,NE,I,44,POST,00:12,1,2,78.92882308884884,75.1699981689453,21.7199993133545
7,2023102203,913,Gabe Davis,BUF,NE,I,18,POST,15:00,3,2,67.0369374499671,-0.819999992847443,44.0499992370605
7,2023102204,350,Jalin Hyatt,NYG,WAS,C,31,GO,10:32,3,2,81.70308481679488,67.6699981689453,49.9599990844727
7,2023102205,2613,Tyler Allgeier,ATL,TB,C,4,SLANT,11:04,2,2,83.33333327169954,32.2400016784668,20.7399997711182
7,2023102205,3769,Chris Godwin Jr.,TB,ATL,C,13,OUT,04:35,3,2,82.26066731375053,59.2700004577637,47.310001373291
7,2023102205,3821,Cade Otton,TB,ATL,IN,15,OUT,03:46,2,2,69.62136018091914,23.9200000762939,45.9700012207031
7,2023102205,4149,Chris Godwin Jr.,TB,ATL,I,4,IN,01:05,1,2,83.29727279142023,13.8199996948242,28.5200004577637
7,2023102206,1606,George Pickens,PIT,LA,C,19,GO,05:22,2,2,83.24402841666314,51.1699981689453,49.5400009155273
7,2023102206,2048,Cooper Kupp,LA,PIT,IN,5,HITCH,14:54,1,2,82.36538693696875,41.1100006103516,22.3600006103516
7,2023102206,853,Connor Heyward,PIT,LA,C,12,HITCH,01:11,2,2,68.37103034042848,39.060001373291,28.2800006866455
7,2023102207,1695,Jaxon Smith-Njigba,SEA,ARI,I,8,HITCH,07:07,2,2,83.10522013338144,67.8300018310547,5.21000003814697
7,2023102207,1813,Jake Bobo,SEA,ARI,C,18,GO,04:47,1,2,83.11302860947085,115.26000213623,2.16000008583069
7,2023102207,297,Jake Bobo,SEA,ARI,C,24,GO,11:08,3,2,83.18472747546868,77.1999969482422,5.21999979019165
7,2023102207,3452,Elijah Higgins,ARI,SEA,C,0,FLAT,09:31,1,2,83.33326648479776,42.0200004577637,15.2299995422363
