week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
11,2023111600,1243,Irv Smith,CIN,BAL,I,0,FLAT,12:34,2,2,80.9577745987166,34.8699989318848,14.4700002670288
11,2023111900,1318,Jonathan Mingo,CAR,DAL,I,4,HITCH,10:35,2,2,81.11546798199753,36.7799987792969,39.1800003051758
11,2023111900,2605,Adam Thielen,CAR,DAL,I,23,OUT,09:42,1,2,57.09412935068149,46.3300018310547,7.69000005722046
11,2023111900,882,Brandin Cooks,DAL,CAR,I,11,HITCH,00:39,2,2,79.26733905756292,46.560001373291,16.8099994659424
11,2023111901,3581,David Njoku,CLE,PIT,I,1,FLAT,06:35,2,2,83.32801735211727,24.3099994659424,44.7900009155273
11,2023111901,3963,Diontae Johnson,PIT,CLE,I,40,GO,01:38,2,2,83.24764743324138,41.6199989318848,49.8499984741211
11,2023111901,4321,George Pickens,PIT,CLE,C,9,HITCH,00:02,1,2,71.29111383430102,77.25,12.5600004196167
11,2023111902,1559,DJ Moore,CHI,DET,I,18,OUT,04:25,1,2,82.42304672285763,97.9000015258789,49.2999992370605
11,2023111902,2482,Khalil Herbert,CHI,DET,C,0,FLAT,08:05,2,2,83.33333333216146,50.5299987792969,8.86999988555908
11,2023111902,381,Amon-Ra St. Brown,DET,CHI,C,8,OUT,09:23,1,2,72.46620744545427,41.3600006103516,1.45000004768372
11,2023111902,4076,Amon-Ra St. Brown,DET,CHI,C,8,OUT,00:49,1,2,82.32102598522022,16.6200008392334,8.63000011444092
11,2023111902,530,Sam LaPorta,DET,CHI,IN,13,SLANT,06:21,2,2,79.98581103752697,76.5999984741211,15.6800003051758
11,2023111902,745,DJ Moore,CHI,DET,I,44,POST,01:30,2,2,82.85352599018613,3.92000007629395,29.2800006866455
11,2023111902,883,Josh Reynolds,DET,CHI,C,11,HITCH,00:32,3,2,15.291787015245555,41.2299995422363,37.8600006103516
11,2023111902,995,Donovan Peoples-Jones,DET,CHI,IN,10,IN,14:38,1,2,83.33332751143439,45,28.5400009155273
11,2023111903,1129,Quentin Johnston,LAC,GB,I,37,CORNER,12:31,2,2,83.13637345009488,93.5100021362305,43.5999984741211
11,2023111903,2238,Keenan Allen,LAC,GB,I,35,GO,13:11,1,2,82.03442596807614,14.4700002670288,46.0699996948242
11,2023111903,338,Keenan Allen,LAC,GB,I,8,IN,09:46,3,3,100,44.3199996948242,27.6700000762939
11,2023111903,4310,Quentin Johnston,LAC,GB,I,35,GO,00:30,3,2,83.3333197594246,72.8300018310547,3.91000008583069
11,2023111904,1036,Robert Woods,HOU,ARI,C,7,HITCH,00:12,3,2,83.01507008074422,71.9899978637695,25.7800006866455
11,2023111904,1282,Marquise Brown,ARI,HOU,IN,50,GO,11:20,1,2,71.9392606520001,41.439998626709,40.0800018310547
