week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
4,2023092800,3057,Jayden Reed,GB,DET,C,43,GO,00:01,1,2,83.33327305596279,95.5599975585938,10.9499998092651
4,2023092800,596,Josh Reynolds,DET,GB,I,17,OUT,07:10,1,2,81.97727592953528,47.5800018310547,52.3499984741211
4,2023092800,873,Romeo Doubs,GB,DET,I,22,IN,01:31,3,2,83.25022277232884,57.6300010681152,26.2199993133545
4,2023100100,1429,Drake London,ATL,JAX,IN,6,IN,04:42,1,2,80.68544438858996,71.4199981689453,17.3199996948242
4,2023100100,2735,Bijan Robinson,ATL,JAX,C,1,FLAT,03:37,3,2,83.33333333306241,67.6100006103516,7.09999990463257
4,2023100101,1676,Stefon Diggs,BUF,MIA,C,8,HITCH,06:20,2,2,74.56946991085877,59.2299995422363,16.6800003051758
4,2023100101,2966,Deonte Harty,BUF,MIA,C,4,OUT,03:46,3,2,81.1418616343102,27.7199993133545,5.42999982833862
4,2023100101,374,Jaylen Waddle,MIA,BUF,C,11,SLANT,08:33,2,2,72.9008408068558,70.6800003051758,27.0900001525879
4,2023100102,3054,Terrace Marshall Jr.,CAR,MIN,C,4,HITCH,13:38,2,2,82.21950333778497,53,34
4,2023100102,3330,Justin Jefferson,MIN,CAR,I,26,GO,07:36,3,2,83.01319798006833,58.0699996948242,54.4300003051758
4,2023100103,1023,DJ Moore,CHI,DEN,C,14,CROSS,13:00,1,2,82.75377181369352,47.6100006103516,10.7600002288818
4,2023100103,148,DJ Moore,CHI,DEN,C,12,IN,12:18,3,3,100,58.0900001525879,31.8500003814697
4,2023100103,1560,Courtland Sutton,DEN,CHI,C,6,SLANT,06:08,1,2,82.53418311888944,39.4099998474121,38.689998626709
4,2023100103,2244,DJ Moore,CHI,DEN,C,9,SLANT,10:07,3,2,80.63733273586583,67.1399993896484,35.7200012207031
4,2023100103,250,Jerry Jeudy,DEN,CHI,C,6,SLANT,10:02,1,2,83.33333333333333,74.5800018310547,28.3400001525879
4,2023100103,3923,DJ Moore,CHI,DEN,I,12,IN,01:18,2,2,82.27001481761381,61.7799987792969,20.1399993896484
4,2023100104,2133,Melvin Gordon,BAL,CLE,C,13,WHEEL,01:26,3,2,83.22522149817515,64.0500030517578,49.0499992370605
4,2023100104,2229,Zay Flowers,BAL,CLE,C,43,POST,00:36,2,2,83.32213751933536,96.9700012207031,2.07999992370605
4,2023100104,2457,Jerome Ford,CLE,BAL,C,4,ANGLE,15:00,1,2,78.79841827245869,81.7200012207031,30.2900009155273
4,2023100104,2527,Amari Cooper,CLE,BAL,I,11,IN,13:14,2,2,83.2716158919409,73.0999984741211,30.8500003814697
4,2023100104,2937,Elijah Moore,CLE,BAL,C,13,HITCH,07:05,2,2,82.83080219341737,77.5500030517578,35.2200012207031
4,2023100104,341,Donovan Peoples-Jones,CLE,BAL,I,5,POST,09:55,2,2,81.75429214385292,65.5100021362305,27.1399993896484
4,2023100104,3782,Donovan Peoples-Jones,CLE,BAL,I,11,HITCH,09:55,1,2,83.32797953054836,66.0899963378906,1.48000001907349
4,2023100104,590,Amari Cooper,CLE,BAL,I,37,POST,07:06,2,2,65.81122663194948,91.1800003051758,28.3099994659424
4,2023100105,1318,George Pickens,PIT,HOU,I,10,IN,10:51,3,2,83.33323040602252,76.4700012207031,35.439998626709
4,2023100105,2526,Nico Collins,HOU,PIT,I,7,SLANT,08:58,2,2,83.3333333315679,72.5,36.7000007629395
4,2023100105,2664,Najee Harris,PIT,HOU,C,11,ANGLE,07:17,3,2,83.22034322424072,80.3499984741211,43.4199981689453
4,2023100105,2744,Allen Robinson,PIT,HOU,I,4,HITCH,05:54,3,2,59.840529357904906,111.900001525879,53.1500015258789
4,2023100105,3024,Najee Harris,PIT,HOU,I,17,OUT,02:06,2,2,75.08625030828048,76.25,6.05000019073486
4,2023100105,3047,George Pickens,PIT,HOU,C,14,HITCH,01:58,3,2,82.80192414321374,72.870002746582,41.8300018310547
4,2023100105,3433,George Pickens,PIT,HOU,I,17,GO,10:20,2,2,83.28476461555664,58.4799995422363,50.1800003051758
4,2023100105,3456,George Pickens,PIT,HOU,I,5,SLANT,10:15,3,2,83.06073383800778,68.7399978637695,40.4900016784668
4,2023100105,524,Pat Freiermuth,PIT,HOU,I,11,OUT,08:19,2,2,81.75394034820542,34.0900001525879,12.3900003433228
4,2023100105,830,Tank Dell,HOU,PIT,I,15,HITCH,02:16,1,2,83.317070753461,19.8299999237061,24.6499996185303
4,2023100106,1596,Josh Downs,IND,LA,C,26,POST,03:59,2,2,83.30658349152583,58.3899993896484,23.6499996185303
4,2023100106,233,Puka Nacua,LA,IND,C,5,SLANT,12:01,3,2,78.16805721063294,104.819999694824,38.8300018310547
4,2023100106,2639,Tutu Atwell,LA,IND,IN,17,CROSS,05:23,2,2,83.2235691601086,70.4400024414062,34.3899993896484
4,2023100106,2926,Tyler Higbee,LA,IND,I,17,GO,01:53,2,2,83.33267250493603,42.8899993896484,39.2400016784668
4,2023100106,4138,Kylen Granson,IND,LA,I,24,GO,01:24,3,2,81.47321505672244,51.1800003051758,2.09999990463257
4,2023100106,835,Josh Downs,IND,LA,C,4,SLANT,03:03,1,2,83.28886734031782,56.9099998474121,32.189998626709
4,2023100107,1936,Mike Evans,TB,NO,C,4,HITCH,02:00,1,2,83.33333333000985,42.8600006103516,35.1599998474121
4,2023100107,2127,Chris Godwin Jr.,TB,NO,IN,20,GO,00:46,2,2,82.51458529241641,106.269996643066,2.22000002861023
4,2023100107,3522,Rashid Shaheed,NO,TB,I,28,GO,11:33,1,2,82.87707714392663,80.25,32.9500007629395
4,2023100108,102,Terry McLaurin,WAS,PHI,C,14,GO,13:46,1,2,83.32913754389473,62.6199989318848,49.8199996948242
4,2023100108,179,Jahan Dotson,WAS,PHI,I,9,GO,11:57,1,2,83.28030564005607,94.1699981689453,46.2099990844727
4,2023100108,1972,DeVonta Smith,PHI,WAS,C,37,POST,00:44,1,2,80.05566826022618,81.4800033569336,37.4500007629395
4,2023100109,1979,Tyler Boyd,CIN,TEN,I,30,GO,01:32,3,2,83.31739221102144,33.9000015258789,27.8899993896484
4,2023100109,3469,Colton Dowell,TEN,CIN,IN,37,POST,10:39,2,2,81.84460497624548,20.9699993133545,43.060001373291
4,2023100109,787,Tee Higgins,CIN,TEN,I,13,HITCH,00:39,1,2,83.30058379245273,57.7999992370605,51.75
4,2023100110,107,Stone Smartt,LAC,LV,I,16,GO,14:04,1,2,82.61321999345583,95.0999984741211,55.7299995422363
4,2023100110,1209,Quentin Johnston,LAC,LV,I,7,GO,11:36,1,2,83.17482061180014,10.0200004577637,34.1399993896484
4,2023100110,1252,Donald Parham,LAC,LV,I,15,GO,10:50,3,3,100,3.89000010490417,29.5400009155273
4,2023100110,1945,Hunter Renfrow,LV,LAC,I,24,POST,02:20,3,2,82.84628435764128,46.810001373291,28.2900009155273
4,2023100110,2435,Quentin Johnston,LAC,LV,I,28,GO,11:38,2,2,83.1047529058772,82.6800003051758,2.91000008583069
4,2023100110,3122,Davante Adams,LV,LAC,I,39,POST,00:09,1,2,69.76500485918602,90.9000015258789,29.0900001525879
4,2023100110,3667,Davante Adams,LV,LAC,I,5,SLANT,07:00,1,2,83.33333330143962,36.4199981689453,8.64999961853027
4,2023100110,3936,Keenan Allen,LAC,LV,I,47,SLANT,03:54,2,2,82.110529559980165,66.8499984741211,41.4199981689453
4,2023100110,4042,Davante Adams,LV,LAC,I,7,HITCH,03:00,1,2,82.93013670853348,26.1000003814697,14.75
4,2023100110,599,Josh Jacobs,LV,LAC,C,4,ANGLE,05:30,1,2,79.60957813028915,71.9400024414062,26.0699996948242
4,2023100111,1007,JuJu Smith-Schuster,NE,DAL,C,14,HITCH,14:19,3,2,75.62431454600548,67.8199996948242,39.5400009155273
4,2023100111,1341,DeVante Parker,NE,DAL,I,2,CROSS,09:48,3,2,83.33333313577299,38.939998626709,18.9699993133545
4,2023100111,1865,Kendrick Bourne,NE,DAL,IN,2,HITCH,01:07,2,2,79.60428425712354,64.0699996948242,45.939998626709
4,2023100111,2025,Jake Ferguson,DAL,NE,C,12,OUT,00:16,1,2,64.82284446247601,71.8300018310547,4.32000017166138
4,2023100111,3706,DeVante Parker,NE,DAL,C,20,GO,06:07,2,2,83.33327682054835,70.8300018310547,48.3199996948242
4,2023100112,1183,Marquise Brown,ARI,SF,I,10,IN,12:12,2,2,83.33333327550922,62.5200004577637,32.810001373291
4,2023100112,1253,Marquise Brown,ARI,SF,I,33,POST,11:03,1,3,100,106,43
4,2023100112,1523,Brandon Aiyuk,SF,ARI,C,39,POST,07:43,1,2,65.76215944253016,35.1300010681152,26.0400009155273
4,2023100112,1734,Rondale Moore,ARI,SF,I,4,IN,03:48,3,2,82.94352396990544,34.5400009155273,26.75
4,2023100112,1940,Marquise Brown,ARI,SF,I,37,GO,00:42,2,2,67.95476097662426,96.6100006103516,45.5800018310547
4,2023100112,3439,Brandon Aiyuk,SF,ARI,C,20,GO,06:08,3,2,83.31072753858791,29.8299999237061,1.62999999523163
4,2023100112,55,Marquise Brown,ARI,SF,C,5,HITCH,15:00,1,2,63.56574261090463,79.8300018310547,14.7799997329712
4,2023100113,1236,Allen Lazard,NYJ,KC,C,39,GO,11:57,1,2,81.70988445962783,88.4000015258789,3.51999998092651
4,2023100113,1751,Travis Kelce,KC,NYJ,I,4,HITCH,04:30,1,2,83.32351918773024,51.0699996948242,29.3500003814697
4,2023100113,2580,Marquez Valdes-Scantling,KC,NYJ,I,45,POST,09:13,3,2,83.30310249136568,48.4199981689453,31.2199993133545
4,2023100113,3402,Rashee Rice,KC,NYJ,C,5,CROSS,11:36,3,2,74.5330021657437,102.669998168945,1.92999994754791
4,2023100200,3123,Parris Campbell,NYG,SEA,IN,2,HITCH,01:19,2,2,82.17551403932724,108.48999786377,38.6699981689453
