week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score,ball_land_x,ball_land_y
8,2023102600,1116,Trey Palmer,TB,BUF,I,12,IN,14:09,3,2,83.29512052917498,23.8199996948242,27.6499996185303
8,2023102600,2453,Stefon Diggs,BUF,TB,C,3,HITCH,12:41,1,2,66.92721064922112,27.4899997711182,37.5499992370605
8,2023102600,3182,Stefon Diggs,BUF,TB,I,0,SCREEN,01:05,2,2,27.42620041882189,71.620002746582,43.3199996948242
8,2023102600,476,Stefon Diggs,BUF,TB,C,0,OUT,08:46,3,2,82.5016433789323,91.370002746582,44.0800018310547
8,2023102900,1423,Noah Brown,HOU,CAR,I,15,POST,06:26,1,2,80.35890284286525,80.8899993896484,30.1800003051758
8,2023102900,1675,Terrace Marshall Jr.,CAR,HOU,C,10,IN,02:28,1,2,83.29748251581614,99.2699966430664,28.7000007629395
8,2023102900,554,Nico Collins,HOU,CAR,C,7,SLANT,07:33,1,3,99.53742039773792,18.7700004577637,27.3299999237061
8,2023102900,586,Nico Collins,HOU,CAR,I,52,GO,06:59,1,2,82.59938980787648,79.5699996948242,11.9799995422363
8,2023102901,1368,CeeDee Lamb,DAL,LA,I,41,GO,08:13,2,2,77.11568770016599,114.199996948242,-2.42000007629395
8,2023102901,1801,CeeDee Lamb,DAL,LA,C,22,GO,02:34,3,2,79.12352429513328,110.089996337891,8.10999965667725
8,2023102901,2459,Tyler Higbee,LA,DAL,C,3,FLAT,12:49,1,2,82.43135927775349,88.120002746582,49.2099990844727
8,2023102901,248,Jalen Tolbert,DAL,LA,I,5,SLANT,10:33,2,2,83.32136527152956,44.9099998474121,37.5900001525879
8,2023102901,2903,CeeDee Lamb,DAL,LA,I,9,SLANT,03:44,1,2,82.36854642255558,20.3899993896484,31.9099998474121
8,2023102901,296,Jake Ferguson,DAL,LA,C,18,GO,09:49,1,2,82.95946870720633,10.1599998474121,31.7900009155273
8,2023102901,753,Michael Gallup,DAL,LA,I,12,OUT,02:15,1,2,82.17788349667798,34.8199996948242,47.4199981689453
8,2023102902,2727,Jayden Reed,GB,MIN,IN,36,GO,08:08,3,2,80.82863142113135,67.5599975585938,27.6200008392334
8,2023102902,283,K.J. Osborn,MIN,GB,I,9,IN,11:58,2,2,69.70424044985955,64.8499984741211,31
8,2023102902,4483,Romeo Doubs,GB,MIN,I,19,IN,01:21,4,2,78.20374399292903,36.6199989318848,30.4699993133545
8,2023102903,173,Michael Thomas,NO,IND,C,12,GO,12:53,2,2,83.30030100858326,46.560001373291,47.9500007629395
8,2023102903,3355,Rashid Shaheed,NO,IND,C,44,POST,13:29,1,2,72.09898156405397,92.75,15.960000038147
8,2023102903,3968,Chris Olave,NO,IND,I,42,POST,05:43,2,2,82.17935748623705,94.5500030517578,51.7099990844727
8,2023102903,4190,Juwann Winfree,IND,NO,I,26,IN,04:02,3,3,100,57.6699981689453,33.6399993896484
8,2023102904,1561,Kendrick Bourne,NE,MIA,C,6,HITCH,06:10,1,2,82.57300911208216,78.2900009155273,43.7599983215332
8,2023102904,1781,Braxton Berrios,MIA,NE,I,12,IN,01:48,1,2,81.37833190685993,81.5800018310547,18.5300006866455
8,2023102904,180,Alec Ingold,MIA,NE,I,1,CROSS,12:32,2,2,83.30014969098787,67.1900024414062,39.2599983215332
8,2023102904,1983,Tyreek Hill,MIA,NE,I,12,CORNER,00:34,3,2,82.14114944256279,118.690002441406,45.9900016784668
8,2023102904,2272,Tyreek Hill,MIA,NE,C,17,POST,12:40,1,2,77.84922335979734,49.6699981689453,32.75
8,2023102904,228,Jaylen Waddle,MIA,NE,C,15,GO,12:02,4,2,81.84097137401828,51.4099998474121,16.2199993133545
8,2023102905,1677,Allen Lazard,NYJ,NYG,I,5,SLANT,08:22,3,2,83.33280711196976,49.1399993896484,22.3299999237061
8,2023102906,2147,Diontae Johnson,PIT,JAX,I,33,POST,00:14,2,2,78.9194663394011,104.389999389648,51.8699989318848
8,2023102906,2804,Diontae Johnson,PIT,JAX,I,16,OUT,06:15,1,3,100,50.1300010681152,48.5099983215332
8,2023102906,2981,Travis Etienne,JAX,PIT,C,21,GO,05:14,2,2,81.29203779775843,46.4700012207031,49.7400016784668
8,2023102906,3655,Allen Robinson,PIT,JAX,IN,32,GO,09:26,2,2,75.19997735498592,51.6599998474121,30.9500007629395
8,2023102906,4055,Rod Williams,PIT,JAX,I,6,HITCH,03:05,1,2,62.77114245742166,59.7000007629395,15.3100004196167
8,2023102907,1270,DeAndre Hopkins,TEN,ATL,I,29,CORNER,10:35,2,2,81.35674013974148,40.9599990844727,3.27999997138977
8,2023102907,281,MyCole Pruitt,ATL,TEN,I,7,GO,10:36,2,3,100,4,51.6399993896484
